"CustomerID","Title","CreditCardType","Occupation","Gender","Age","Location","MotorInsurance","MotorValue","MotorType","HealthInsurance","HealthType","HealthDependentsAdults","HealthDependentsKids","TravelInsurance","TravelType","PrefChannel","CardHolder","Married","AgeBuckets","MotorValueBuckets","MotorFlag","MotorLevel","HealthFlag","HealthLevel","TravelFlag","TravelLevel","Instances","customerValue","SalaryIndicator","FamilyIndicator","cluster"
877,"Ms.","No Card",NA,"female",22,"Rural","Yes",19842,"Bundle","No","0","No HI","No HI","Yes","Premium","Email","No","No","<=35","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",2
879,"Ms.","AMEX",NA,"female",50,"Urban","Yes",36479,"Single","Yes","Level2","0","3","Yes","Business","Email","Yes","No","36-50","high",1,3,1,2,1,3,3,8,"high","Big family",3
880,"Mrs.","AMEX",NA,"female",21,"Rural","Yes",27278,"Bundle","Yes","Level1","0","0","Yes","Business","Email","Yes","Yes","<=35","medium",1,2,1,1,1,3,3,6,"med","single",2
881,"Mrs.","Visa","Respiratory nurse","female",18,"Urban","Yes",5058,"Bundle","No","0","No HI","No HI","Yes","Backpacker","Email","Yes","Yes","<=35","low",1,1,0,0,1,1,2,2,"low","No Health Insurance",2
882,"Mr.","No Card","Typographer","male",23,"Rural","Yes",19543,"Single","No","0","No HI","No HI","Yes","Standard","Email","No","No","<=35","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",2
884,"Mr.","AMEX","Plate finisher","male",20,"Rural","Yes",20140,"Single","Yes","Level2","0","0","Yes","Business","Email","Yes","No","<=35","medium",1,2,1,2,1,3,3,7,"high","single",2
885,"Mr.","Visa","Tool grinder","male",48,"Rural","Yes",15131,"Single","Yes","Level2","1","3","No","0","Phone","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
886,"Mr.","AMEX",NA,"male",49,"Urban","Yes",38256,"Single","No","0","No HI","No HI","Yes","Standard","Email","Yes","No","36-50","high",1,3,0,0,1,2,2,5,"med","No Health Insurance",3
887,"Mrs.","AMEX",NA,"female",21,"Urban","Yes",23277,"Single","Yes","Level3","1","0","No","0","Email","Yes","Yes","<=35","medium",1,2,1,3,0,0,2,5,"med","nuclear family",2
888,"Mr.","AMEX","Crushing grinding and polishing machine tender","male",18,"Urban","Yes",5004,"Bundle","Yes","Level3","0","0","Yes","Backpacker","Email","Yes","No","<=35","low",1,1,1,3,1,1,3,5,"med","single",2
889,"Mrs.","AMEX",NA,"female",42,"Urban","Yes",35207,"Single","Yes","Level2","1","2","No","0","SMS","Yes","Yes","36-50","high",1,3,1,2,0,0,2,5,"med","Big family",3
890,"Mr.","AMEX","Documentation specialist","male",19,"Urban","Yes",4975,"Bundle","No","0","No HI","No HI","Yes","Standard","Phone","Yes","No","<=35","low",1,1,0,0,1,2,2,3,"low","No Health Insurance",2
892,"Mr.","No Card",NA,"male",45,"Rural","Yes",14463,"Single","No","0","No HI","No HI","Yes","Standard","Phone","No","No","36-50","low",1,1,0,0,1,2,2,3,"low","No Health Insurance",1
893,"Mrs.","Visa",NA,"female",65,"Rural","Yes",30943,"Single","Yes","Level2","2","0","No","0","Phone","Yes","Yes",">50","medium",1,2,1,2,0,0,2,4,"med","nuclear family",3
894,"Mr.","Visa",NA,"male",51,"Rural","Yes",17049,"Single","Yes","Level2","1","3","No","0","Email","Yes","Yes",">50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
897,"Mr.","Visa",NA,"male",18,"Urban","Yes",4975,"Bundle","No","0","No HI","No HI","Yes","Premium","Email","Yes","No","<=35","low",1,1,0,0,1,3,2,4,"med","No Health Insurance",2
898,"Mr.","No Card","Personal chef","male",46,"Urban","Yes",25628,"Single","Yes","Level3","1","2","No","0","Email","No","Yes","36-50","medium",1,2,1,3,0,0,2,5,"med","Big family",3
899,"Ms.","AMEX",NA,"female",22,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Premium","Email","Yes","No","<=35","0",0,0,0,0,1,3,1,3,"low","No Health Insurance",2
901,"Ms.","No Card","Forest conservation and logging worker","female",48,"Urban","Yes",32593,"Single","Yes","Level2","2","3","Yes","Premium","Email","No","No","36-50","high",1,3,1,2,1,3,3,8,"high","Big family",3
902,"Mr.","Visa","Abstractor","male",49,"Rural","Yes",21292,"Single","Yes","Level2","1","3","No","0","Phone","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",3
903,"Ms.","Visa",NA,"female",19,"Urban","Yes",19419,"Bundle","No","0","No HI","No HI","Yes","Business","Email","Yes","No","<=35","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",2
904,"Mrs.","No Card","Dance captain","female",19,"Urban","Yes",5074,"Bundle","No","0","No HI","No HI","Yes","Business","SMS","No","Yes","<=35","low",1,1,0,0,1,3,2,4,"med","No Health Insurance",2
905,"Mr.","No Card","Footwear and accessory designer","male",42,"Urban","Yes",37265,"Single","Yes","Level2","1","2","Yes","Business","Email","No","Yes","36-50","high",1,3,1,2,1,3,3,8,"high","Big family",3
906,"Mrs.","Visa","Stratigrapher","female",18,"Urban","No",NA,"No MotorInsurance","Yes","Level1","0","0","No","0","Email","Yes","Yes","<=35","0",0,0,1,1,0,0,1,1,"low","single",2
907,"Mr.","No Card","Telecommunications line installer","male",51,"Rural","Yes",12371,"Single","No","0","No HI","No HI","No","0","Phone","No","No",">50","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",1
908,"Ms.","No Card","Spray machine operator","female",21,"Rural","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Backpacker","Email","No","No","<=35","0",0,0,0,0,1,1,1,1,"low","No Health Insurance",2
909,"Mr.","Visa","Education and training manager","male",46,"Urban","Yes",34018,"Single","Yes","Level2","0","2","No","0","Email","Yes","Yes","36-50","high",1,3,1,2,0,0,2,5,"med","nuclear family",3
910,"Mr.","No Card",NA,"male",51,"Urban","Yes",37098,"Single","Yes","Level3","0","3","Yes","Backpacker","Email","No","Yes",">50","high",1,3,1,3,1,1,3,7,"high","Big family",3
912,"Mr.","AMEX","Radiologist","male",52,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","No","0","Email","Yes","No",">50","0",0,0,0,0,0,0,0,0,"noClue","No Health Insurance",1
913,"Mr.","No Card","Superintendent","male",20,"Urban","Yes",5188,"Bundle","No","0","No HI","No HI","Yes","Backpacker","SMS","No","No","<=35","low",1,1,0,0,1,1,2,2,"low","No Health Insurance",2
915,"Mrs.","AMEX",NA,"female",47,"Urban","Yes",23878,"Single","No","0","No HI","No HI","No","0","Phone","Yes","Yes","36-50","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",3
916,"Mr.","AMEX","Service technician","male",48,"Rural","Yes",31147,"Single","No","0","No HI","No HI","Yes","Standard","Email","Yes","No","36-50","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",3
917,"Ms.","Visa","Ground controller","female",44,"Urban","Yes",32841,"Single","Yes","Level3","1","3","No","0","Email","Yes","No","36-50","high",1,3,1,3,0,0,2,6,"med","Big family",3
919,"Mr.","AMEX","Terminal controller","male",51,"Rural","No",NA,"No MotorInsurance","Yes","Level2","1","2","Yes","Business","Email","Yes","Yes",">50","0",0,0,1,2,1,3,2,5,"med","Big family",1
921,"Mr.","AMEX","Psychiatric nursing assistant","male",20,"Urban","No",NA,"No MotorInsurance","Yes","Level1","1","0","Yes","Business","Email","Yes","No","<=35","0",0,0,1,1,1,3,2,4,"med","nuclear family",2
922,"Mr.","Visa","Milling and planing machine operator","male",19,"Rural","Yes",32455,"Bundle","No","0","No HI","No HI","No","0","Email","Yes","No","<=35","high",1,3,0,0,0,0,1,3,"low","No Health Insurance",2
923,"Dr.","AMEX","Professional scout","male",18,"Urban","Yes",4975,"Bundle","No","0","No HI","No HI","Yes","Premium","Email","Yes","No","<=35","low",1,1,0,0,1,3,2,4,"med","No Health Insurance",2
924,"Mr.","No Card",NA,"male",51,"Rural","Yes",14261,"Single","No","0","No HI","No HI","No","0","Email","No","No",">50","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",1
926,"Mr.","Visa","Marketing manager","male",52,"Rural","Yes",18534,"Single","Yes","Level2","0","3","No","0","Email","Yes","Yes",">50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
927,"Mrs.","AMEX","Real estate broker","female",49,"Urban","Yes",37801,"Single","Yes","Level3","1","3","Yes","Premium","Phone","Yes","Yes","36-50","high",1,3,1,3,1,3,3,9,"high","Big family",3
928,"Mr.","AMEX","Emergency physician","male",44,"Urban","Yes",27181,"Bundle","Yes","Level2","0","2","Yes","Business","Email","Yes","Yes","36-50","medium",1,2,1,2,1,3,3,7,"high","nuclear family",3
929,"Ms.","Visa","Assistant property manager","female",54,"Urban","Yes",14217,"Bundle","Yes","Level1","0","3","No","0","Phone","Yes","No",">50","low",1,1,1,1,0,0,2,2,"low","Big family",1
930,"Ms.","No Card","Life Guard","female",68,"Rural","No",NA,"No MotorInsurance","Yes","Level3","1","0","Yes","Senior","Email","No","No",">50","0",0,0,1,3,1,2,2,5,"med","nuclear family",1
931,"Mrs.","No Card","Applications programmer","female",67,"Rural","Yes",31683,"Single","Yes","Level3","0","0","Yes","Senior","Phone","No","Yes",">50","medium",1,2,1,3,1,2,3,7,"high","single",3
932,"Mr.","Visa",NA,"male",18,"Urban","Yes",28002,"Single","No","0","No HI","No HI","Yes","Backpacker","Phone","Yes","No","<=35","medium",1,2,0,0,1,1,2,3,"low","No Health Insurance",2
933,"Mr.","Visa",NA,"male",23,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Backpacker","SMS","Yes","No","<=35","0",0,0,0,0,1,1,1,1,"low","No Health Insurance",2
934,"Mr.","AMEX","Motion picture projectionist","male",21,"Urban","Yes",4975,"Bundle","No","0","No HI","No HI","Yes","Premium","Email","Yes","No","<=35","low",1,1,0,0,1,3,2,4,"med","No Health Insurance",2
935,"Ms.","Visa",NA,"female",45,"Urban","Yes",35687,"Single","Yes","Level2","0","2","No","0","Email","Yes","No","36-50","high",1,3,1,2,0,0,2,5,"med","nuclear family",3
936,"Ms.","Visa",NA,"female",40,"Rural","No",NA,"No MotorInsurance","Yes","Level2","2","3","No","0","Phone","Yes","No","36-50","0",0,0,1,2,0,0,1,2,"low","Big family",1
937,"Ms.","Visa",NA,"female",67,"Rural","No",NA,"No MotorInsurance","Yes","Level2","0","0","No","0","Phone","Yes","No",">50","0",0,0,1,2,0,0,1,2,"low","single",1
938,"Mr.","Visa",NA,"male",46,"Rural","Yes",13620,"Single","Yes","Level2","0","2","No","0","Phone","Yes","Yes","36-50","low",1,1,1,2,0,0,2,3,"low","nuclear family",1
939,"Mr.","Visa","Private household cook","male",60,"Rural","Yes",22096,"Single","Yes","Level3","1","0","Yes","Standard","Phone","Yes","No",">50","medium",1,2,1,3,1,2,3,7,"high","nuclear family",3
940,"Mr.","AMEX","Community health educator","male",53,"Rural","Yes",18076,"Single","Yes","Level1","1","3","No","0","Phone","Yes","Yes",">50","medium",1,2,1,1,0,0,2,3,"low","Big family",1
941,"Mr.","AMEX","Radiographer","male",54,"Rural","Yes",31193,"Single","Yes","Level2","1","2","Yes","Premium","Email","Yes","Yes",">50","medium",1,2,1,2,1,3,3,7,"high","Big family",3
942,"Ms.","Visa","Computer applications software engineer","female",23,"Urban","Yes",4975,"Bundle","No","0","No HI","No HI","Yes","Backpacker","SMS","Yes","No","<=35","low",1,1,0,0,1,1,2,2,"low","No Health Insurance",2
943,"Mr.","No Card",NA,"male",49,"Urban","Yes",36724,"Single","No","0","No HI","No HI","Yes","Standard","Phone","No","No","36-50","high",1,3,0,0,1,2,2,5,"med","No Health Insurance",3
944,"Mr.","Visa","Poultry cutter","male",50,"Urban","Yes",13986,"Single","Yes","Level1","0","2","No","0","Phone","Yes","Yes","36-50","low",1,1,1,1,0,0,2,2,"low","nuclear family",1
945,"Mr.","Visa",NA,"male",44,"Urban","Yes",33123,"Single","No","0","No HI","No HI","Yes","Standard","Email","Yes","No","36-50","high",1,3,0,0,1,2,2,5,"med","No Health Insurance",3
946,"Mr.","Visa",NA,"male",47,"Urban","No",NA,"No MotorInsurance","Yes","Level1","1","2","No","0","Phone","Yes","Yes","36-50","0",0,0,1,1,0,0,1,1,"low","Big family",1
947,"Mr.","Visa",NA,"male",20,"Rural","No",NA,"No MotorInsurance","Yes","Level1","0","0","Yes","Standard","SMS","Yes","No","<=35","0",0,0,1,1,1,2,2,3,"low","single",2
948,"Mr.","Visa",NA,"male",18,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Premium","Phone","Yes","No","<=35","0",0,0,0,0,1,3,1,3,"low","No Health Insurance",2
950,"Ms.","Visa",NA,"female",43,"Urban","Yes",36641,"Single","Yes","Level3","1","3","Yes","Premium","Email","Yes","No","36-50","high",1,3,1,3,1,3,3,9,"high","Big family",3
951,"Mrs.","AMEX",NA,"female",48,"Rural","No",NA,"No MotorInsurance","Yes","Level3","0","3","Yes","Business","SMS","Yes","Yes","36-50","0",0,0,1,3,1,3,2,6,"med","Big family",1
952,"Mrs.","Visa",NA,"female",20,"Rural","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Standard","Email","Yes","Yes","<=35","0",0,0,0,0,1,2,1,2,"low","No Health Insurance",2
953,"Mrs.","AMEX","Relay technician","female",45,"Urban","Yes",38256,"Single","Yes","Level2","1","3","No","0","Email","Yes","Yes","36-50","high",1,3,1,2,0,0,2,5,"med","Big family",3
954,"Mrs.","AMEX","Political analyst","female",44,"Urban","Yes",37346,"Single","No","0","No HI","No HI","No","0","Phone","Yes","Yes","36-50","high",1,3,0,0,0,0,1,3,"low","No Health Insurance",3
955,"Mrs.","No Card",NA,"female",44,"Urban","Yes",36388,"Single","Yes","Level2","0","2","Yes","Business","Phone","No","Yes","36-50","high",1,3,1,2,1,3,3,8,"high","nuclear family",3
956,"Ms.","AMEX","Image consultant","female",46,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Backpacker","Email","Yes","No","36-50","0",0,0,0,0,1,1,1,1,"low","No Health Insurance",1
957,"Mr.","AMEX","Demographer","male",52,"Rural","Yes",17196,"Single","Yes","Level3","0","2","No","0","Phone","Yes","Yes",">50","medium",1,2,1,3,0,0,2,5,"med","nuclear family",1
958,"Mr.","AMEX",NA,"male",20,"Urban","Yes",35508,"Bundle","Yes","Level1","0","0","Yes","Business","Email","Yes","No","<=35","high",1,3,1,1,1,3,3,7,"high","single",2
959,"Mr.","AMEX",NA,"male",24,"Urban","Yes",5173,"Bundle","No","0","No HI","No HI","No","0","SMS","Yes","No","<=35","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",2
960,"Ms.","AMEX",NA,"female",20,"Urban","Yes",5003,"Bundle","No","0","No HI","No HI","No","0","SMS","Yes","No","<=35","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",2
961,"Mr.","AMEX","Pretrial services officer","male",46,"Rural","Yes",10940,"Single","Yes","Level2","2","2","No","0","Phone","Yes","Yes","36-50","low",1,1,1,2,0,0,2,3,"low","Big family",1
962,"Mr.","Visa","Apparel worker","male",47,"Urban","Yes",15020,"Single","Yes","Level3","0","2","No","0","Phone","Yes","Yes","36-50","medium",1,2,1,3,0,0,2,5,"med","nuclear family",1
963,"Mrs.","Visa",NA,"female",19,"Urban","Yes",5306,"Bundle","No","0","No HI","No HI","No","0","SMS","Yes","Yes","<=35","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",2
964,"Mrs.","AMEX","Cooling and freezing equipment operator","female",49,"Rural","Yes",17511,"Single","No","0","No HI","No HI","Yes","Standard","Email","Yes","Yes","36-50","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",1
965,"Mrs.","No Card",NA,"female",18,"Rural","Yes",31486,"Single","Yes","Level2","1","0","Yes","Premium","Email","No","Yes","<=35","medium",1,2,1,2,1,3,3,7,"high","nuclear family",2
966,"Mrs.","No Card",NA,"female",18,"Rural","Yes",4975,"Single","No","0","No HI","No HI","Yes","Backpacker","Email","No","Yes","<=35","low",1,1,0,0,1,1,2,2,"low","No Health Insurance",2
967,"Ms.","Visa","Life Guard","female",46,"Urban","Yes",29846,"Single","No","0","No HI","No HI","No","0","Email","Yes","No","36-50","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",3
968,"Ms.","AMEX","Vending machine repairer","female",42,"Rural","Yes",34369,"Single","Yes","Level1","1","2","Yes","Business","Phone","Yes","No","36-50","high",1,3,1,1,1,3,3,7,"high","Big family",3
969,"Mr.","No Card","Business support assistant","male",48,"Urban","Yes",32948,"Single","No","0","No HI","No HI","Yes","Standard","Email","No","No","36-50","high",1,3,0,0,1,2,2,5,"med","No Health Insurance",3
970,"Mr.","AMEX","Admissions officer","male",51,"Rural","Yes",17184,"Single","No","0","No HI","No HI","Yes","Standard","Phone","Yes","No",">50","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",1
971,"Ms.","No Card","Human resources administrative assistant","female",20,"Rural","Yes",24016,"Bundle","No","0","No HI","No HI","Yes","Standard","Email","No","No","<=35","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",2
972,"Mr.","AMEX",NA,"male",68,"Urban","Yes",26085,"Single","Yes","Level2","0","0","No","0","Email","Yes","No",">50","medium",1,2,1,2,0,0,2,4,"med","single",3
973,"Ms.","No Card",NA,"female",49,"Urban","Yes",38256,"Single","Yes","Level3","1","2","Yes","Business","Email","No","No","36-50","high",1,3,1,3,1,3,3,9,"high","Big family",3
974,"Ms.","Visa","Plant custodian","female",20,"Rural","Yes",22467,"Bundle","Yes","Level1","1","0","Yes","Premium","Email","Yes","No","<=35","medium",1,2,1,1,1,3,3,6,"med","nuclear family",2
976,"Mr.","No Card",NA,"male",51,"Rural","Yes",30070,"Bundle","Yes","Level2","0","2","Yes","Business","Email","No","Yes",">50","medium",1,2,1,2,1,3,3,7,"high","nuclear family",3
977,"Mrs.","AMEX","CART provider","female",23,"Rural","Yes",21442,"Bundle","Yes","Level2","1","0","Yes","Business","SMS","Yes","Yes","<=35","medium",1,2,1,2,1,3,3,7,"high","nuclear family",2
979,"Mr.","No Card",NA,"male",21,"Rural","Yes",30355,"Bundle","No","0","No HI","No HI","Yes","Business","Email","No","No","<=35","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",2
980,"Mr.","AMEX",NA,"male",18,"Rural","Yes",22484,"Bundle","No","0","No HI","No HI","Yes","Business","Email","Yes","No","<=35","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",2
982,"Ms.","AMEX",NA,"female",48,"Rural","Yes",12643,"Single","No","0","No HI","No HI","No","0","Phone","Yes","No","36-50","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",1
983,"Mr.","AMEX",NA,"male",19,"Rural","Yes",25539,"Bundle","Yes","Level1","0","0","Yes","Backpacker","SMS","Yes","No","<=35","medium",1,2,1,1,1,1,3,4,"med","single",2
984,"Mr.","Visa","Cabinetmaker","male",23,"Urban","Yes",13432,"Single","No","0","No HI","No HI","Yes","Business","Email","Yes","No","<=35","low",1,1,0,0,1,3,2,4,"med","No Health Insurance",2
985,"Mr.","Visa",NA,"male",76,"Urban","Yes",31254,"Single","Yes","Level3","2","0","Yes","Standard","Email","Yes","No",">50","medium",1,2,1,3,1,2,3,7,"high","nuclear family",3
986,"Mrs.","AMEX","State trooper","female",47,"Rural","Yes",32535,"Single","No","0","No HI","No HI","No","0","Email","Yes","Yes","36-50","high",1,3,0,0,0,0,1,3,"low","No Health Insurance",3
987,"Dr.","Visa","Operations research analyst","male",67,"Urban","No",NA,"No MotorInsurance","Yes","Level2","1","0","Yes","Senior","Phone","Yes","No",">50","0",0,0,1,2,1,2,2,4,"med","nuclear family",1
990,"Mrs.","No Card","Social and community service manager","female",50,"Rural","No",NA,"No MotorInsurance","Yes","Level2","0","2","Yes","Premium","Phone","No","Yes","36-50","0",0,0,1,2,1,3,2,5,"med","nuclear family",1
991,"Mrs.","Visa",NA,"female",47,"Urban","Yes",38256,"Single","Yes","Level3","2","2","Yes","Business","Email","Yes","Yes","36-50","high",1,3,1,3,1,3,3,9,"high","Big family",3
994,"Mrs.","AMEX","Highway patrol officer","female",47,"Rural","Yes",19676,"Single","Yes","Level2","0","2","No","0","Phone","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","nuclear family",1
995,"Mr.","AMEX","Network and computer systems administrator","male",19,"Urban","Yes",5041,"Bundle","No","0","No HI","No HI","Yes","Standard","SMS","Yes","No","<=35","low",1,1,0,0,1,2,2,3,"low","No Health Insurance",2
996,"Ms.","AMEX",NA,"female",53,"Rural","No",NA,"No MotorInsurance","Yes","Level1","2","2","No","0","Phone","Yes","No",">50","0",0,0,1,1,0,0,1,1,"low","Big family",1
997,"Mr.","Visa","Library aide","male",68,"Rural","No",NA,"No MotorInsurance","Yes","Level1","1","0","No","0","Phone","Yes","No",">50","0",0,0,1,1,0,0,1,1,"low","nuclear family",1
998,"Mrs.","AMEX","Power plant distributor","female",53,"Rural","Yes",10530,"Single","Yes","Level2","0","2","No","0","Phone","Yes","Yes",">50","low",1,1,1,2,0,0,2,3,"low","nuclear family",1
999,"Mr.","AMEX","Decommissioning and decontamination (D&D) worker","male",18,"Urban","Yes",5219,"Bundle","No","0","No HI","No HI","No","0","Email","Yes","No","<=35","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",2
1000,"Ms.","AMEX",NA,"female",69,"Urban","Yes",25838,"Bundle","Yes","Level2","1","1","No","0","Phone","Yes","No",">50","medium",1,2,1,2,0,0,2,4,"med","nuclear family",3
1001,"Mr.","Visa","Automotive painter","male",21,"Urban","Yes",28028,"Bundle","No","0","No HI","No HI","Yes","Premium","Email","Yes","No","<=35","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",2
1002,"Mrs.","Visa","Voice writer","female",47,"Urban","Yes",35207,"Single","Yes","Level2","0","3","No","0","Phone","Yes","Yes","36-50","high",1,3,1,2,0,0,2,5,"med","Big family",3
