CustomerID,Title,CreditCardType,Occupation,Gender,Age,Location,MotorInsurance,MotorValue,MotorType,HealthInsurance,HealthType,HealthDependentsAdults,HealthDependentsKids,TravelInsurance,TravelType,CardHolder,Married,AgeBuckets,MotorValueBuckets,MotorFlag,MotorLevel,HealthFlag,HealthLevel,TravelFlag,TravelLevel,Instances,customerValue,SalaryIndicator,FamilyIndicator,cluster,PrefChannel,Group
1650,Mr.,AMEX,NA,male,47,Urban,Yes,33351,Single,Yes,Level2,1,3,Yes,Business,Yes,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
1653,Mr.,Visa,NA,male,68,Rural,Yes,26851,Bundle,Yes,Level3,1,0,Yes,Standard,Yes,No,>50,medium,1,2,1,3,1,2,3,7,high,nuclear family,Titan Customers,Phone,test
1654,Mr.,AMEX,NA,male,19,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,0,0,0,0,0,1,1,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
1668,Mrs.,Visa,NA,female,49,Urban,Yes,38180.4,Single,Yes,Level1,1,2,Yes,Standard,Yes,Yes,36-50,high,1,3,1,1,1,2,3,6,med,Big family,Titan Customers,Email,test
1682,Mrs.,AMEX,NA,female,43,Urban,Yes,31689,Single,Yes,Level2,2,2,Yes,Standard,Yes,Yes,36-50,medium,1,2,1,2,1,2,3,6,med,Big family,Titan Customers,Email,test
1685,Mr.,Visa,Respiratory care practitioner,male,50,Rural,Yes,17295,Single,Yes,Level3,1,3,No,0,Yes,Yes,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Ready Rurals,Phone,test
1686,Ms.,Visa,NA,female,20,Urban,Yes,5220,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
1687,Mr.,AMEX,NA,male,48,Urban,Yes,33746,Single,Yes,Level2,0,2,Yes,Standard,Yes,Yes,36-50,high,1,3,1,2,1,2,3,7,high,nuclear family,Titan Customers,Email,test
1695,Ms.,Visa,Human resources supervisor,female,20,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Standard,Yes,No,<=35,0,0,0,0,0,1,2,1,2,low,No Health Insurance,Millineum Potentials,SMS,test
1698,Mrs.,Visa,Purchasing clerk,female,72,Rural,Yes,25113,Single,Yes,Level3,1,0,Yes,Senior,Yes,Yes,>50,medium,1,2,1,3,1,2,3,7,high,nuclear family,Titan Customers,Phone,test
1699,Ms.,No Card,NA,female,54,Rural,Yes,13229,Bundle,Yes,Level2,2,3,No,0,No,No,>50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
1701,Mr.,AMEX,Merchandise manager,male,51,Rural,Yes,34282,Single,No,0,No HI,No HI,Yes,Business,Yes,No,>50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
1703,Mrs.,AMEX,NA,female,47,Rural,Yes,13393,Single,Yes,Level2,2,3,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
1713,Mr.,No Card,Staff manager,male,76,Urban,No,NA,No MotorInsurance,Yes,Level3,2,0,Yes,Senior,No,No,>50,0,0,0,1,3,1,2,2,5,med,nuclear family,Ready Rurals,Phone,test
1719,Mr.,AMEX,NA,male,52,Rural,Yes,15858,Single,Yes,Level2,0,2,Yes,Standard,Yes,Yes,>50,medium,1,2,1,2,1,2,3,6,med,nuclear family,Ready Rurals,Phone,test
1728,Mr.,Visa,Public relations representative,male,22,Rural,Yes,5180,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
1730,Mrs.,AMEX,NA,female,44,Rural,Yes,30058,Single,Yes,Level2,1,3,Yes,Standard,Yes,Yes,36-50,medium,1,2,1,2,1,2,3,6,med,Big family,Ready Rurals,Phone,test
1734,Ms.,AMEX,NA,female,20,Urban,Yes,28448,Bundle,Yes,Level3,0,0,Yes,Premium,Yes,No,<=35,medium,1,2,1,3,1,3,3,8,high,single,Millineum Potentials,Email,test
1736,Ms.,No Card,NA,female,19,Urban,Yes,23517,Bundle,No,0,No HI,No HI,Yes,Backpacker,No,No,<=35,medium,1,2,0,0,1,1,2,3,low,No Health Insurance,Millineum Potentials,Email,test
1745,Mrs.,AMEX,NA,female,19,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
1746,Mrs.,Visa,NA,female,19,Rural,Yes,24722,Bundle,Yes,Level1,1,0,Yes,Premium,Yes,Yes,<=35,medium,1,2,1,1,1,3,3,6,med,nuclear family,Millineum Potentials,Email,test
1759,Mr.,AMEX,NA,male,42,Urban,Yes,33100,Single,Yes,Level3,1,2,No,0,Yes,Yes,36-50,high,1,3,1,3,0,0,2,6,med,Big family,Titan Customers,Email,test
1762,Ms.,Visa,Livestock farmer,female,54,Rural,Yes,30870,Single,Yes,Level2,1,2,Yes,Backpacker,Yes,No,>50,medium,1,2,1,2,1,1,3,5,med,Big family,Titan Customers,Phone,test
1766,Mr.,AMEX,Fish cleaner,male,70,Urban,Yes,30297,Single,No,0,No HI,No HI,Yes,Senior,Yes,No,>50,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Titan Customers,Phone,test
1768,Mr.,Visa,NA,male,19,Urban,Yes,5005.8,Bundle,Yes,Level1,0,0,Yes,Backpacker,Yes,No,<=35,low,1,1,1,1,1,1,3,3,low,single,Millineum Potentials,SMS,test
1770,Mr.,No Card,Cost/investment recovery technician,male,50,Rural,Yes,15668,Single,Yes,Level1,1,2,No,0,No,Yes,36-50,medium,1,2,1,1,0,0,2,3,low,Big family,Ready Rurals,Phone,test
1787,Mr.,AMEX,General and operations manager,male,44,Rural,Yes,13109,Single,Yes,Level2,0,2,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,nuclear family,Ready Rurals,Phone,test
1793,Mr.,Visa,NA,male,49,Rural,Yes,11721,Single,Yes,Level1,2,3,No,0,Yes,Yes,36-50,low,1,1,1,1,0,0,2,2,low,Big family,Ready Rurals,Phone,test
1796,Mr.,AMEX,NA,male,66,Urban,Yes,26423,Single,Yes,Level3,0,0,Yes,Senior,Yes,No,>50,medium,1,2,1,3,1,2,3,7,high,single,Titan Customers,Phone,test
1805,Mrs.,Visa,NA,female,55,Urban,Yes,38180.4,Single,Yes,Level2,1,2,Yes,Standard,Yes,Yes,>50,high,1,3,1,2,1,2,3,7,high,Big family,Titan Customers,Email,test
1810,Ms.,AMEX,Elevator repairer,female,77,Urban,No,NA,No MotorInsurance,Yes,Level1,1,0,Yes,Senior,Yes,No,>50,0,0,0,1,1,1,2,2,3,low,nuclear family,Ready Rurals,Phone,test
1812,Mr.,Visa,Mineralogist,male,47,Urban,Yes,36384,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
1814,Mr.,AMEX,Intructional coordinator,male,23,Urban,Yes,25374,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
1818,Ms.,AMEX,Midwife,female,43,Rural,Yes,38180.4,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,high,1,3,0,0,0,0,1,3,low,No Health Insurance,Titan Customers,Email,test
1828,Ms.,AMEX,NA,female,52,Urban,Yes,34455,Single,Yes,Level1,0,2,Yes,Business,Yes,No,>50,high,1,3,1,1,1,3,3,7,high,nuclear family,Titan Customers,Email,test
1844,Dr.,Visa,NA,male,18,Urban,Yes,27327,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
1855,Mr.,AMEX,Podiatric doctor,male,64,Urban,Yes,28278,Single,Yes,Level3,1,0,No,0,Yes,No,>50,medium,1,2,1,3,0,0,2,5,med,nuclear family,Titan Customers,Phone,test
1856,Mr.,AMEX,Recruiting manager,male,47,Rural,Yes,17032,Single,Yes,Level1,2,2,No,0,Yes,Yes,36-50,medium,1,2,1,1,0,0,2,3,low,Big family,Ready Rurals,Phone,test
1862,Mrs.,AMEX,Histology technician,female,49,Rural,Yes,10064,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
1864,Mr.,No Card,Barber,male,50,Urban,Yes,14719,Single,No,0,No HI,No HI,No,0,No,No,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
1866,Mrs.,AMEX,Macromolecular chemist,female,52,Rural,Yes,18018,Single,No,0,No HI,No HI,No,0,Yes,Yes,>50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Ready Rurals,Phone,test
1884,Mrs.,No Card,Highway patrol officer,female,50,Rural,No,NA,No MotorInsurance,Yes,Level1,1,2,Yes,Business,No,Yes,36-50,0,0,0,1,1,1,3,2,4,med,Big family,Ready Rurals,Phone,test
1888,Mr.,No Card,Museum director,male,47,Urban,Yes,32508,Single,Yes,Level2,1,2,Yes,Premium,No,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
1895,Mr.,Visa,Internet developer,male,20,Urban,Yes,20176,Bundle,Yes,Level1,0,0,Yes,Premium,Yes,No,<=35,medium,1,2,1,1,1,3,3,6,med,single,Millineum Potentials,Email,test
1897,Mrs.,Visa,Biochemist,female,49,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Premium,Yes,Yes,36-50,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Ready Rurals,Phone,test
1898,Ms.,Visa,Data entry worker,female,46,Urban,Yes,30931,Single,Yes,Level3,1,3,Yes,Business,Yes,No,36-50,medium,1,2,1,3,1,3,3,8,high,Big family,Titan Customers,Email,test
1902,Mrs.,No Card,NA,female,50,Urban,Yes,30327,Single,Yes,Level2,0,2,Yes,Business,No,Yes,36-50,medium,1,2,1,2,1,3,3,7,high,nuclear family,Titan Customers,Email,test
1905,Mr.,Visa,Water resources engineer,male,46,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Premium,Yes,No,36-50,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Ready Rurals,Email,test
1906,Mr.,No Card,NA,male,46,Rural,No,NA,No MotorInsurance,Yes,Level3,2,2,Yes,Senior,No,Yes,36-50,0,0,0,1,3,1,2,2,5,med,Big family,Ready Rurals,Phone,test
1919,Mr.,AMEX,NA,male,47,Urban,Yes,38180.4,Single,Yes,Level1,1,2,No,0,Yes,Yes,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
1925,Ms.,Visa,NA,female,46,Urban,Yes,27569,Bundle,Yes,Level2,1,3,Yes,Premium,Yes,No,36-50,medium,1,2,1,2,1,3,3,7,high,Big family,Titan Customers,Email,test
1927,Ms.,AMEX,NA,female,46,Rural,Yes,14405,Single,Yes,Level1,2,3,No,0,Yes,No,36-50,low,1,1,1,1,0,0,2,2,low,Big family,Ready Rurals,Phone,test
1931,Mrs.,No Card,NA,female,47,Urban,Yes,34634,Single,Yes,Level1,2,2,No,0,No,Yes,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
1932,Mr.,AMEX,NA,male,66,Urban,Yes,27764,Bundle,Yes,Level1,1,0,No,0,Yes,No,>50,medium,1,2,1,1,0,0,2,3,low,nuclear family,Titan Customers,Phone,test
1940,Mr.,Visa,Furnace kiln oven drier and kettle operator,male,50,Rural,Yes,10277,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
1949,Mrs.,Visa,NA,female,23,Urban,Yes,5183,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
1950,Mr.,AMEX,Surgical technologist,male,46,Rural,Yes,13821,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
1964,Mr.,Visa,Payroll clerk,male,54,Urban,Yes,33932,Single,Yes,Level1,0,2,Yes,Premium,Yes,Yes,>50,high,1,3,1,1,1,3,3,7,high,nuclear family,Titan Customers,Email,test
1966,Mrs.,Visa,Refractory mason,female,51,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,>50,0,0,0,0,0,1,1,1,1,low,No Health Insurance,Ready Rurals,Email,test
1969,Mr.,Visa,NA,male,44,Urban,Yes,37346,Single,Yes,Level1,1,2,No,0,Yes,Yes,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
1975,Mr.,AMEX,System operator,male,18,Urban,Yes,5023,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
1985,Mr.,Visa,Administrative worker supervisor,male,48,Urban,Yes,37440,Single,No,0,No HI,No HI,Yes,Business,Yes,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
1990,Ms.,No Card,Cargo and freight agent,female,18,Rural,No,NA,No MotorInsurance,Yes,Level1,0,0,Yes,Backpacker,No,No,<=35,0,0,0,1,1,1,1,2,2,low,single,Millineum Potentials,Email,test
1991,Mrs.,AMEX,Public health dietitian,female,22,Urban,Yes,27084,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,Yes,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
1993,Mrs.,AMEX,Public adjuster,female,47,Rural,Yes,28640,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
1996,Mr.,AMEX,NA,male,69,Rural,Yes,33066,Single,No,0,No HI,No HI,Yes,Premium,Yes,No,>50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Phone,test
1998,Mr.,Visa,Convention planner,male,19,Urban,Yes,25330,Single,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
2002,Mr.,AMEX,NA,male,44,Rural,Yes,31078,Single,No,0,No HI,No HI,Yes,Standard,Yes,No,36-50,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Ready Rurals,Phone,test
2003,Mr.,No Card,Electronic technician,male,52,Rural,Yes,15409,Bundle,No,0,No HI,No HI,No,0,No,No,>50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Ready Rurals,Phone,test
2016,Mr.,No Card,NA,male,65,Urban,No,NA,No MotorInsurance,Yes,Level3,1,0,No,0,No,No,>50,0,0,0,1,3,0,0,1,3,low,nuclear family,Ready Rurals,Phone,test
2019,Mr.,AMEX,Help-desk technician,male,49,Urban,Yes,14725,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
2025,Ms.,Visa,Sales clerk,female,50,Rural,Yes,17153,Single,No,0,No HI,No HI,Yes,Business,Yes,No,36-50,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Titan Customers,Email,test
2026,Mr.,Visa,Family therapist,male,24,Urban,Yes,5252,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,low,1,1,0,0,1,3,2,4,med,No Health Insurance,Millineum Potentials,SMS,test
2028,Ms.,AMEX,Molder,female,47,Rural,Yes,11815,Single,No,0,No HI,No HI,Yes,Premium,Yes,No,36-50,low,1,1,0,0,1,3,2,4,med,No Health Insurance,Ready Rurals,Phone,test
2029,Mr.,AMEX,Local controller,male,76,Rural,No,NA,No MotorInsurance,Yes,Level2,1,0,No,0,Yes,No,>50,0,0,0,1,2,0,0,1,2,low,nuclear family,Ready Rurals,Phone,test
2031,Mrs.,AMEX,Chief operating officer,female,48,Urban,Yes,30958,Single,Yes,Level2,1,2,Yes,Premium,Yes,Yes,36-50,medium,1,2,1,2,1,3,3,7,high,Big family,Titan Customers,Email,test
2034,Mr.,AMEX,NA,male,46,Urban,Yes,32044,Single,No,0,No HI,No HI,Yes,Premium,Yes,No,36-50,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Titan Customers,Email,test
2037,Ms.,AMEX,Accounting clerk,female,46,Urban,Yes,32733,Single,Yes,Level3,1,2,No,0,Yes,No,36-50,high,1,3,1,3,0,0,2,6,med,Big family,Titan Customers,Email,test
2055,Mr.,Visa,Life skill counselor,male,44,Urban,Yes,32687,Single,Yes,Level3,0,2,No,0,Yes,Yes,36-50,high,1,3,1,3,0,0,2,6,med,nuclear family,Titan Customers,Email,test
2058,Mrs.,AMEX,NA,female,64,Rural,Yes,31428,Single,Yes,Level3,1,0,Yes,Senior,Yes,Yes,>50,medium,1,2,1,3,1,2,3,7,high,nuclear family,Titan Customers,Phone,test
2059,Mrs.,No Card,NA,female,48,Rural,Yes,32389,Bundle,Yes,Level2,1,2,Yes,Business,No,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
2065,Ms.,Visa,NA,female,49,Urban,Yes,12435,Single,Yes,Level1,1,3,Yes,Business,Yes,No,36-50,low,1,1,1,1,1,3,3,5,med,Big family,Ready Rurals,Phone,test
2070,Ms.,Visa,Amusement machine repairer,female,18,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Millineum Potentials,SMS,test
2071,Mrs.,AMEX,Choke setter,female,18,Urban,Yes,5130,Bundle,No,0,No HI,No HI,No,0,Yes,Yes,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
2073,Dr.,AMEX,NA,male,60,Urban,No,NA,No MotorInsurance,Yes,Level3,1,0,No,0,Yes,No,>50,0,0,0,1,3,0,0,1,3,low,nuclear family,Ready Rurals,Phone,test
2079,Mr.,Visa,NA,male,49,Rural,Yes,15945,Single,Yes,Level2,1,2,Yes,Standard,Yes,Yes,36-50,medium,1,2,1,2,1,2,3,6,med,Big family,Ready Rurals,Phone,test
2090,Mr.,Visa,Slaughterer,male,61,Rural,Yes,20814,Single,Yes,Level2,1,0,Yes,Senior,Yes,No,>50,medium,1,2,1,2,1,2,3,6,med,nuclear family,Titan Customers,Phone,test
2094,Mrs.,Visa,NA,female,53,Urban,Yes,15716,Single,No,0,No HI,No HI,No,0,Yes,Yes,>50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Titan Customers,Phone,test
2106,Mrs.,AMEX,NA,female,45,Urban,Yes,28405,Single,Yes,Level1,1,2,Yes,Business,Yes,Yes,36-50,medium,1,2,1,1,1,3,3,6,med,Big family,Titan Customers,Email,test
2115,Mr.,Visa,Internet developer,male,47,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,36-50,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Ready Rurals,Phone,test
2122,Mr.,No Card,Information and record clerk,male,47,Urban,Yes,34502,Single,Yes,Level1,1,3,Yes,Business,No,Yes,36-50,high,1,3,1,1,1,3,3,7,high,Big family,Titan Customers,Email,test
2146,Mr.,AMEX,Budget manager,male,46,Urban,Yes,30794,Single,Yes,Level3,1,2,Yes,Business,Yes,Yes,36-50,medium,1,2,1,3,1,3,3,8,high,Big family,Titan Customers,Email,test
2151,Mr.,Visa,Leasing consultant,male,50,Urban,Yes,34644,Single,Yes,Level2,1,3,Yes,Business,Yes,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
2152,Mrs.,AMEX,NA,female,21,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,Yes,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
2153,Mr.,No Card,Instructional designer,male,44,Urban,Yes,31446,Single,Yes,Level2,0,3,No,0,No,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
2157,Mr.,Visa,NA,male,50,Urban,No,NA,No MotorInsurance,Yes,Level2,0,2,Yes,Standard,Yes,Yes,36-50,0,0,0,1,2,1,2,2,4,med,nuclear family,Ready Rurals,Phone,test
2160,Mr.,AMEX,Extractive metallurgical engineer,male,43,Urban,Yes,36924,Single,Yes,Level2,0,3,Yes,Senior,Yes,Yes,36-50,high,1,3,1,2,1,2,3,7,high,Big family,Titan Customers,Email,test
2167,Ms.,Visa,NA,female,21,Urban,Yes,5090,Single,No,0,No HI,No HI,No,0,Yes,No,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
2168,Ms.,No Card,NA,female,52,Urban,Yes,32158,Single,Yes,Level2,2,2,Yes,Standard,No,No,>50,medium,1,2,1,2,1,2,3,6,med,Big family,Titan Customers,Email,test
2198,Ms.,AMEX,NA,female,46,Rural,Yes,17751,Single,Yes,Level3,1,2,No,0,Yes,No,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Ready Rurals,Phone,test
2201,Ms.,No Card,Personnel clerk,female,53,Rural,Yes,13042,Single,Yes,Level2,1,2,No,0,No,No,>50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
2205,Mr.,No Card,Land agent,male,44,Urban,Yes,36398,Single,No,0,No HI,No HI,Yes,Business,No,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
2215,Mrs.,No Card,Team assembler,female,46,Rural,Yes,28062,Single,Yes,Level2,1,3,No,0,No,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
2218,Mrs.,Visa,Referee,female,45,Urban,Yes,34248,Single,Yes,Level1,1,2,No,0,Yes,Yes,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
2220,Mr.,AMEX,Geriatric nurse,male,41,Urban,Yes,34048,Single,Yes,Level3,1,2,Yes,Premium,Yes,Yes,36-50,high,1,3,1,3,1,3,3,9,high,Big family,Titan Customers,Email,test
2232,Mr.,Visa,Telephone installer,male,43,Urban,Yes,29745,Bundle,Yes,Level2,0,2,Yes,Premium,Yes,Yes,36-50,medium,1,2,1,2,1,3,3,7,high,nuclear family,Titan Customers,Email,test
2241,Ms.,Visa,Cable line installer,female,43,Urban,Yes,32053,Single,Yes,Level3,1,2,Yes,Business,Yes,No,36-50,medium,1,2,1,3,1,3,3,8,high,Big family,Titan Customers,Email,test
2242,Mr.,Visa,NA,male,18,Rural,Yes,5128,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,low,1,1,0,0,1,3,2,4,med,No Health Insurance,Millineum Potentials,SMS,test
2249,Mr.,Visa,Interior designer,male,71,Urban,Yes,25692,Single,Yes,Level3,1,0,Yes,Senior,Yes,No,>50,medium,1,2,1,3,1,2,3,7,high,nuclear family,Titan Customers,Phone,test
2259,Mr.,Visa,NA,male,18,Rural,Yes,25830,Bundle,Yes,Level1,0,0,No,0,Yes,No,<=35,medium,1,2,1,1,0,0,2,3,low,single,Millineum Potentials,Email,test
2260,Mrs.,AMEX,X-ray technician,female,46,Urban,Yes,30705,Single,No,0,No HI,No HI,No,0,Yes,Yes,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Titan Customers,Email,test
2262,Mr.,Visa,Vocational education teacher,male,45,Urban,Yes,38180.4,Bundle,No,0,No HI,No HI,No,0,Yes,No,36-50,high,1,3,0,0,0,0,1,3,low,No Health Insurance,Titan Customers,Email,test
2263,Mr.,AMEX,NA,male,46,Urban,Yes,21422,Single,No,0,No HI,No HI,Yes,Premium,Yes,No,36-50,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Titan Customers,Email,test
2264,Ms.,No Card,Travel adviser,female,51,Urban,Yes,37762,Single,No,0,No HI,No HI,No,0,No,No,>50,high,1,3,0,0,0,0,1,3,low,No Health Insurance,Titan Customers,Email,test
2270,Ms.,AMEX,NA,female,65,Rural,No,NA,No MotorInsurance,Yes,Level1,1,0,No,0,Yes,No,>50,0,0,0,1,1,0,0,1,1,low,nuclear family,Ready Rurals,Phone,test
2275,Mr.,AMEX,Workforce development officer,male,20,Urban,Yes,27263,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
2278,Mrs.,Visa,Bookmobile driver,female,50,Urban,Yes,31808,Single,No,0,No HI,No HI,No,0,Yes,Yes,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Titan Customers,Email,test
2287,Mr.,Visa,NA,male,48,Urban,Yes,27948,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
2292,Mr.,AMEX,Bricklayer,male,51,Rural,Yes,19766,Single,Yes,Level2,1,3,No,0,Yes,Yes,>50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
2296,Mrs.,Visa,NA,female,49,Rural,Yes,32813,Single,Yes,Level1,1,2,Yes,Business,Yes,Yes,36-50,high,1,3,1,1,1,3,3,7,high,Big family,Titan Customers,Email,test
2298,Ms.,Visa,NA,female,55,Rural,Yes,33811,Single,Yes,Level3,1,3,Yes,Premium,Yes,No,>50,high,1,3,1,3,1,3,3,9,high,Big family,Titan Customers,Email,test
2299,Mr.,AMEX,Foreign language interpreter,male,45,Rural,Yes,29866,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
2306,Ms.,AMEX,Executive administrative assistant,female,18,Urban,Yes,23670,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Millineum Potentials,Email,test
2307,Mrs.,No Card,NA,female,23,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Backpacker,No,Yes,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
2313,Mr.,AMEX,NA,male,48,Urban,Yes,35724,Single,No,0,No HI,No HI,Yes,Business,Yes,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
2323,Ms.,No Card,NA,female,50,Urban,Yes,16888,Single,Yes,Level2,1,2,No,0,No,No,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
2329,Mr.,Visa,Terrazzo worker,male,47,Urban,Yes,30029,Single,No,0,No HI,No HI,Yes,Standard,Yes,No,36-50,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Titan Customers,Email,test
2335,Mr.,AMEX,Aircraft electrician,male,18,Urban,Yes,27540,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Millineum Potentials,Email,test
2338,Mr.,AMEX,Horse trainer,male,47,Rural,Yes,18472,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
2339,Mr.,AMEX,Financial aid director,male,50,Rural,Yes,14318,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
